image_id,healthy,multiple_diseases,rust,scab
Test_35,5.780699211754836e-06,0.00025296839885413647,5.170435746215674e-10,0.99974125623703
Test_36,3.6113492569711525e-06,0.0243266299366951,0.9756695628166199,2.629494417760725e-07
Test_37,0.00023575466184411198,0.0014606385957449675,6.722099499256728e-08,0.9983034133911133
Test_38,4.322557174418762e-07,0.00012760644312947989,1.6406495953469324e-11,0.9998719692230225
Test_39,2.8334756279946305e-05,0.014770268462598324,0.9852007627487183,7.485417086172674e-07
Test_40,4.758108843816444e-06,0.005279109347611666,0.9947161078453064,5.82155053052702e-08
Test_41,9.131226761383004e-06,0.006472025066614151,0.9935187697410583,4.4132068666158375e-08
Test_42,2.2361843932117154e-08,5.15984975208994e-05,2.9796716309593574e-13,0.9999483823776245
Test_43,0.0002832623722497374,0.02229076810181141,0.9774201512336731,5.792599040432833e-06
Test_44,0.49556124210357666,0.019317271187901497,0.00014306428784038872,0.48497840762138367
Test_45,6.7851633502868935e-06,0.0003623621305450797,5.756685683699914e-10,0.9996308088302612
Test_46,0.1382569968700409,0.03668920323252678,0.00017076167569030076,0.824882984161377
Test_47,1.34922448800039e-16,9.107555524678901e-05,0.9999089241027832,1.1804758943281222e-21
Test_48,8.372836451941978e-11,0.0005471670301631093,0.9994528889656067,2.539364795913282e-14
Test_49,0.0001785079948604107,0.010025531984865665,0.9897922277450562,3.7492231967917178e-06
Test_50,1.8687105693970807e-05,0.016610777005553246,0.9833698272705078,6.680809860881709e-07
Test_51,1.9486451492412016e-06,0.033986013382673264,0.9660119414329529,1.069879758119896e-07
Test_52,4.737367817142513e-06,0.009707631543278694,0.9902875423431396,9.599352068789813e-08
Test_53,5.565199856505387e-09,0.0009150931728072464,0.9990849494934082,1.3671015708371925e-11
Test_54,0.004072701092809439,0.42542392015457153,0.0028262643609195948,0.5676771402359009
Test_55,0.0001648389152251184,0.0022003708872944117,8.308408894208696e-08,0.9976346492767334
Test_56,0.003869028761982918,0.01258829329162836,7.187945357145509e-06,0.9835355281829834
Test_57,0.9732311367988586,0.006093408912420273,0.0003492934047244489,0.020326213911175728
Test_58,7.378419923043111e-06,0.0006592606077902019,2.087584549670396e-09,0.9993333220481873
Test_59,0.06427814811468124,0.46185243129730225,0.42407888174057007,0.049790531396865845
Test_60,0.0007742366287857294,0.003815966658294201,4.089287131137098e-07,0.9954094290733337
Test_61,0.9977376461029053,0.0003184473607689142,3.1416093406733125e-06,0.001940821297466755
Test_62,0.0482667051255703,0.0171358585357666,5.9467569371918216e-05,0.934537947177887
Test_63,0.0009497578721493483,0.014254632405936718,3.1075630886334693e-06,0.9847925901412964
Test_64,0.009246484376490116,0.008219040930271149,8.897918633010704e-06,0.9825255870819092
Test_65,2.7112875613966025e-05,0.12010654807090759,0.8798658847808838,4.418921264459641e-07
Test_66,0.9998862743377686,6.122478225734085e-05,4.292354333301773e-06,4.809971505892463e-05
Test_67,0.0010997754288837314,0.07383476197719574,0.9249444603919983,0.00012105613859603181
Test_68,0.0016684082802385092,0.042538467794656754,3.3057815016945824e-05,0.95576012134552
Test_69,0.000793170474935323,0.04998941719532013,0.9491320252418518,8.540708950022236e-05
Test_70,0.0067203533835709095,0.01275565940886736,2.481916999386158e-05,0.9804992079734802
Test_71,0.030314430594444275,0.10356529802083969,0.8658022880554199,0.0003179974446538836
Test_72,0.005051920190453529,0.005606019403785467,1.8370186580796144e-06,0.9893401265144348
Test_73,0.9984684586524963,0.0002480982802808285,2.2514375359605765e-06,0.0012812648201361299
Test_74,0.974032998085022,0.002097089309245348,2.0615212633856572e-05,0.023849202319979668
Test_75,0.6479829549789429,0.008891935460269451,6.755740469088778e-05,0.3430575132369995
Test_76,0.986122727394104,0.0010861317859962583,1.173181772173848e-05,0.012779382057487965
Test_77,7.109993021003902e-05,0.0049101822078228,0.9950178265571594,9.29743180222431e-07
Test_78,9.257879014512582e-07,0.0002532495418563485,1.2029631457632917e-10,0.999745786190033
Test_79,0.13768216967582703,0.022044342011213303,0.0001891789142973721,0.8400843143463135
Test_80,0.7360310554504395,0.13070951402187347,0.007736495230346918,0.12552297115325928
Test_81,7.242048741318285e-05,0.06181296333670616,0.9381029009819031,1.17113595479168e-05
Test_82,0.006163047626614571,0.8316985368728638,0.0641884058713913,0.0979500338435173
Test_83,0.00028463470516726375,0.2984236776828766,0.7012184858322144,7.32566331862472e-05
Test_84,0.0017941476544365287,0.0022675006184726954,4.876170578427264e-07,0.9959378242492676
Test_85,0.13938751816749573,0.01147608645260334,1.8938655557576567e-05,0.8491174578666687
Test_86,0.001999352825805545,0.28491878509521484,0.7127916216850281,0.0002902552078012377
Test_87,0.9879217743873596,0.0029278509318828583,9.017994307214394e-05,0.009060212410986423
Test_88,0.0009523910703137517,0.8298308253288269,0.16289746761322021,0.006319298874586821
Test_89,0.008887715637683868,0.006118041928857565,2.7903602131118532e-06,0.9849914908409119
Test_90,1.1347560047170191e-07,0.005811555311083794,0.9941883087158203,1.1224889906458202e-09
Test_91,0.9993755221366882,0.00014695302525069565,1.3585878377853078e-06,0.00047609058674424887
Test_92,0.9972035884857178,0.0004261635767761618,1.253308801096864e-05,0.0023577797692269087
Test_93,9.463877859161585e-07,0.00419244822114706,0.9958065748214722,6.291526410961978e-09
Test_94,0.00015111872926354408,0.0012853927910327911,5.104680056433608e-08,0.9985634684562683
Test_95,0.9985629916191101,0.0007188700255937874,4.410185283632018e-05,0.0006740270764566958
Test_96,0.00016527378465980291,0.0007664648583158851,2.8302997279183728e-08,0.9990683197975159
Test_97,0.9911851286888123,0.0009772202465683222,1.3932797628513072e-05,0.007823714055120945
Test_98,6.096547804190777e-05,0.003515382530167699,3.637695300540145e-08,0.9964236617088318
Test_99,0.012293416075408459,0.006216047331690788,3.6014218949276255e-06,0.981486976146698
Test_100,7.696452257732744e-07,0.00017931312322616577,2.9960513237003994e-11,0.9998199343681335
Test_101,0.08246831595897675,0.012087865732610226,1.887682083179243e-05,0.905424952507019
Test_102,0.0029946404974907637,0.003947451710700989,1.4870691984469886e-06,0.9930563569068909
Test_103,0.97807377576828,0.0015447401674464345,5.463430625241017e-06,0.02037600614130497
Test_104,8.58575658639893e-05,0.002159545198082924,8.623425173936994e-08,0.9977545142173767
Test_105,0.000932662223931402,0.008360784500837326,3.836377345578512e-06,0.990702748298645
Test_106,0.9895614981651306,0.0009420671849511564,7.288233064173255e-06,0.009489155374467373
Test_107,0.0007423638016916811,0.1052100658416748,0.8939135670661926,0.00013402997865341604
Test_108,0.0001167466034530662,0.0020331668201833963,9.530528899404089e-08,0.9978499412536621
Test_109,0.44923722743988037,0.07112140953540802,0.001231190748512745,0.47841015458106995
Test_110,0.9986327290534973,0.0002673855924513191,4.833133516513044e-06,0.0010950108990073204
Test_111,0.9780410528182983,0.0013405520003288984,3.4491371479816735e-05,0.020583944395184517
Test_112,0.05823367461562157,0.15214933454990387,0.7887723445892334,0.0008446250576525927
Test_113,0.0019426400540396571,0.6587679386138916,0.33506160974502563,0.004227815195918083
Test_114,0.00013893960567656904,0.039115309715270996,2.482965555827832e-06,0.9607431888580322
Test_115,8.165614417521283e-05,0.0066187321208417416,0.9932981133460999,1.5969103515089955e-06
Test_116,0.16912704706192017,0.1605229377746582,0.6684941649436951,0.0018558349693194032
Test_117,3.1906579351925757e-06,0.019883081316947937,0.9801135659217834,1.3622620542719233e-07
Test_118,1.5334753697970882e-05,0.04152747988700867,0.9584570527076721,7.658297107582257e-08
Test_119,0.9898831248283386,0.00491646584123373,0.0005196245620027184,0.004680757410824299
Test_120,9.958554301192635e-07,0.005945322569459677,0.9940536618232727,1.301976570999841e-08
Test_121,0.0334528386592865,0.6764571666717529,0.053356777876615524,0.23673321306705475
Test_122,0.00015706843987572938,0.29815030097961426,0.7016488909721375,4.3751690100179985e-05
Test_123,1.5195612377283396e-06,0.015096303075551987,0.9849022030830383,4.3351601419772123e-08
Test_124,0.0002327322872588411,0.002433125162497163,1.5222113347590494e-07,0.9973340034484863
Test_125,0.0016439462779089808,0.006322278641164303,1.002908334157837e-06,0.9920328259468079
Test_126,0.9958592057228088,0.0006334147765301168,1.0312262929801363e-05,0.003496989607810974
Test_127,0.08498568832874298,0.014501035213470459,3.9414793718606234e-05,0.900473952293396
Test_128,0.00913778506219387,0.7456051707267761,0.04395854100584984,0.20129847526550293
Test_129,0.007833709940314293,0.49433955550193787,0.49021947383880615,0.007607318460941315
Test_130,1.262723912986985e-06,0.0006118810269981623,3.704304085694332e-10,0.9993867874145508
Test_131,1.266214076167671e-05,0.0016239389078691602,1.0823971052786874e-08,0.9983634352684021
Test_132,0.9924201369285583,0.0008716218871995807,3.070172169827856e-05,0.006677525583654642
Test_133,1.1991635346930707e-06,0.0013940123608335853,8.05140565329765e-10,0.9986048340797424
Test_134,0.9862202405929565,0.002622458152472973,0.00010439702600706369,0.01105295680463314
Test_135,0.015656951814889908,0.45542824268341064,0.5241162180900574,0.004798573907464743
Test_136,5.1105373266580045e-09,7.98212113295449e-06,8.58283831782795e-15,0.9999920129776001
Test_137,3.622897537525205e-09,0.012412137351930141,0.9875878691673279,8.563494358071466e-11
Test_138,1.1820841905318957e-07,0.0029722077306360006,0.9970276951789856,9.629513852971172e-10
Test_139,0.9191259741783142,0.00468196626752615,4.560250818030909e-05,0.0761464387178421
Test_140,0.40172746777534485,0.28330808877944946,0.3022855222225189,0.012678940780460835
Test_141,3.8010130083421245e-05,0.000576602469664067,4.1884540280534566e-09,0.9993853569030762
Test_142,0.0009162042406387627,0.0019433751003816724,2.2618611694724677e-07,0.9971401691436768
Test_143,0.01778513193130493,0.013535385020077229,1.6660669643897563e-05,0.9686628580093384
Test_144,0.9994307160377502,0.0001733945682644844,2.9989109862071928e-06,0.0003928678052034229
Test_145,0.0001298255374422297,0.001594042987562716,4.903770900455129e-08,0.9982761144638062
Test_146,2.3514996883022832e-07,0.013556872494518757,0.9864429235458374,1.1920645803797925e-08
Test_147,0.0003986684896517545,0.353482186794281,0.6459095478057861,0.00020963021961506456
Test_148,0.9962571859359741,0.00036268544499762356,7.540232672909042e-06,0.0033725532703101635
Test_149,0.6826255321502686,0.07649891823530197,0.2385120689868927,0.0023635425604879856
Test_150,0.0004017809987999499,0.004072168841958046,6.464040893661149e-07,0.9955254197120667
Test_151,2.852541987341528e-12,0.00045872246846556664,0.9995412826538086,1.325369710865104e-15
Test_152,0.0006886943010613322,0.0975143313407898,0.9017969369888306,4.2319786786038094e-08
Test_153,1.1850125702039804e-05,0.0002760403440333903,8.255759964548304e-10,0.9997120499610901
Test_154,1.384412644256372e-05,0.19292381405830383,0.8070623874664307,3.043654572820742e-08
Test_155,3.172483411617577e-05,0.026453424245119095,0.973513126373291,1.7102476022046176e-06
Test_156,0.006258015055209398,0.004390927497297525,3.3137935133709107e-06,0.9893476963043213
Test_157,0.7910445332527161,0.14043529331684113,0.03359416872262955,0.03492594510316849
Test_158,0.00038415146991610527,0.0025948788970708847,3.4488417099964863e-07,0.9970205426216125
Test_159,0.0008789399871602654,0.06008346751332283,0.9389748573303223,6.264830881264061e-05
Test_160,0.9881874918937683,0.0029619524721056223,0.00011988628102699295,0.008730579167604446
Test_161,0.0005764927482232451,0.0028462859336286783,4.3944879735136055e-07,0.996576726436615
Test_162,0.00011591262591537088,0.008906429633498192,0.9909750819206238,2.6167963369516656e-06
Test_163,0.000580419844482094,0.1518637090921402,0.8474656939506531,9.012711234390736e-05
Test_164,0.09584267437458038,0.014012192375957966,2.7899315682589076e-05,0.8901172280311584
Test_165,2.373507435038391e-08,5.079722177470103e-05,2.558356900893982e-13,0.9999492168426514
Test_166,3.7592005810438422e-06,0.002518158406019211,0.9974780678749084,2.8709244759284047e-08
Test_167,0.0001980083470698446,0.09435462206602097,0.9054468274116516,5.199676706979517e-07
Test_168,0.0030947504565119743,0.5782334208488464,0.4151966869831085,0.00347521691583097
Test_169,0.0005077182431705296,0.01712784543633461,0.9823527932167053,1.168295511888573e-05
Test_170,0.004271847195923328,0.006059732288122177,2.4597952688054647e-06,0.9896658658981323
Test_171,3.58988945663441e-05,0.00867989007383585,0.9912835359573364,6.610793548134097e-07
Test_172,0.0017376445466652513,0.3322084844112396,0.6650910377502441,0.0009628893458284438
Test_173,4.289312016680924e-09,0.001082763192243874,0.9989172220230103,1.4181752994169017e-11
Test_174,0.7760219573974609,0.009829811751842499,7.033877773210406e-05,0.21407784521579742
Test_175,0.9981116056442261,0.0003363366995472461,6.464380021498073e-06,0.0015455420361831784
Test_176,0.0012796972878277302,0.06156211718916893,0.9371073246002197,5.0784703489625826e-05
Test_177,0.00010227059101453051,0.00340591324493289,2.4361014538953896e-07,0.9964916110038757
Test_178,2.652319197604669e-10,1.418776264472399e-06,8.316692254289854e-17,0.9999985694885254
Test_179,0.5456893444061279,0.26001548767089844,0.03274348005652428,0.16155169904232025
Test_180,0.002442550379782915,0.1127793937921524,0.8845754861831665,0.0002026026340899989
Test_181,0.0011287981178611517,0.004158688243478537,1.228350015480828e-06,0.9947113990783691
Test_182,0.005070308689028025,0.11085318773984909,0.8836423754692078,0.0004340861923992634
Test_183,0.9948599338531494,0.0007420312613248825,8.781737960816827e-06,0.004389219451695681
Test_184,0.12522456049919128,0.014100181870162487,5.8092267863685265e-05,0.8606172204017639
Test_185,0.0012540669413283467,0.0027632368728518486,3.276076085967361e-07,0.99598228931427
Test_186,0.00022334449749905616,0.0007848040550015867,2.5068606746003752e-08,0.9989919066429138
Test_187,1.5650256557364628e-07,0.0015918303979560733,0.9984080195426941,7.297332182965022e-10
Test_188,4.3208123656768294e-07,0.000907554873265326,0.9990919828414917,9.866928385449114e-10
Test_189,0.9619218707084656,0.0050650001503527164,0.0001334758853772655,0.032879699021577835
Test_190,0.2914893925189972,0.4682636559009552,0.22549089789390564,0.01475606020539999
Test_191,1.3334198229131289e-05,0.05291265994310379,0.9470728635787964,1.0849020100067719e-06
Test_192,0.07210727781057358,0.6098167896270752,0.28563192486763,0.03244398906826973
Test_193,2.583216418550194e-10,0.0001497442863183096,0.9998502731323242,1.4770166155680248e-13
Test_194,3.6494736832537455e-07,0.11351260542869568,0.8864870667457581,3.2780407277499535e-09
Test_195,0.9972123503684998,0.0017362930811941624,0.0001655530504649505,0.0008857555803842843
Test_196,0.00012619058543350548,0.0023698529694229364,6.141998909470203e-08,0.9975038170814514
Test_197,0.0018936734413728118,0.11738459765911102,0.8805820941925049,0.00013961619697511196
Test_198,1.6904503354453482e-05,0.0005714966100640595,4.3726386955711405e-09,0.9994115829467773
Test_199,0.0022550655994564295,0.05904391407966614,0.938571035861969,0.0001300243748119101
Test_200,8.001659443834797e-05,0.010084743611514568,0.9898340702056885,1.1586465689106262e-06
Test_201,0.004802649840712547,0.12089870870113373,0.00048268618411384523,0.8738159537315369
Test_202,0.000981415738351643,0.7959592342376709,0.1951400637626648,0.007919310592114925
Test_203,0.001727214315906167,0.14767855405807495,0.8503715395927429,0.00022271033958531916
Test_204,2.983755257446319e-05,0.00577943492680788,7.583918204545625e-08,0.9941906929016113
Test_205,0.0007784532499499619,0.002384610241279006,4.656260159663361e-07,0.9968364238739014
Test_206,5.60115449843579e-06,0.0004882330249529332,1.2091248002832344e-09,0.9995061159133911
Test_207,0.06517890840768814,0.7160488367080688,0.10995330661535263,0.10881895571947098
Test_208,0.0017994703957810998,0.0053954338654875755,1.2167171234978014e-06,0.9928038716316223
Test_209,0.00012547550431918353,0.44313764572143555,0.5567209720611572,1.5934600014588796e-05
Test_210,4.1676884166008676e-07,0.00014002549869474024,1.1931974505663412e-11,0.9998595714569092
Test_211,0.009207035414874554,0.7041588425636292,0.2664007246494293,0.02023332379758358
Test_212,5.8777504818863235e-06,0.009812362492084503,0.9901816248893738,1.2929662318583723e-07
Test_213,0.021882852539420128,0.502325713634491,0.4568978250026703,0.018893573433160782
Test_214,4.352417448671986e-08,0.06322792172431946,0.9367720484733582,9.533062707289819e-12
Test_215,0.8549664616584778,0.012659545056521893,5.670709288096987e-05,0.1323172003030777
Test_216,0.999868631362915,4.212332351016812e-05,2.437713249037188e-07,8.902450645109639e-05
Test_217,7.11391408003692e-07,0.00017284875502809882,3.260252831593924e-11,0.9998264908790588
Test_218,0.9952007532119751,0.0010697334073483944,2.0927491277689114e-05,0.0037085546646267176
Test_219,1.4822004231973551e-05,0.01006314530968666,0.9899216294288635,3.7104217653904925e-07
Test_220,4.4837557311439014e-07,9.568493260303512e-05,1.7877071351035667e-11,0.9999037981033325
Test_221,0.18507026135921478,0.021654991433024406,6.853231752756983e-05,0.7932061553001404
Test_222,0.0030439053662121296,0.0459301620721817,0.9509221315383911,0.00010380474122939631
Test_223,0.00443141208961606,0.30572590231895447,0.6891223192214966,0.000720386509783566
Test_224,0.14558269083499908,0.4343167841434479,0.02975512482225895,0.39034539461135864
Test_225,0.8575081825256348,0.034155961126089096,0.0005792964366264641,0.1077565997838974
Test_226,2.159191353712231e-06,0.2626359164714813,0.7373618483543396,5.210073439343432e-08
Test_227,3.6882956919725984e-06,0.00032119706156663597,3.1373043052340677e-10,0.9996751546859741
Test_228,0.00027495998074300587,0.02184387482702732,0.9778733253479004,7.770464435452595e-06
Test_229,1.1626702871581074e-05,0.03934338316321373,0.9606450200080872,3.5660640662626975e-08
Test_230,0.00010815421410370618,0.0022599208168685436,7.607425800415513e-08,0.9976317882537842
Test_231,3.4309636021134793e-07,4.885208181804046e-05,5.106810807564699e-12,0.9999507665634155
Test_232,0.22096627950668335,0.5302596092224121,0.18540263175964355,0.06337147206068039
Test_233,0.9994598031044006,9.825138113228604e-05,1.3279902759677498e-06,0.00044059264473617077
Test_234,0.0013552326709032059,0.0051687308587133884,2.117735675710719e-06,0.9934739470481873
Test_235,2.5175010520683827e-08,2.5073601136682555e-05,1.2644014524623715e-13,0.9999748468399048
Test_236,0.0012272006133571267,0.535357654094696,0.4614593982696533,0.001955705462023616
Test_237,0.00040370540227741003,0.041621070355176926,1.6548967323615216e-05,0.9579586386680603
Test_238,1.0292582430793118e-07,0.10041403025388718,0.8995859026908875,3.271796167325647e-09
Test_239,8.61300668475451e-06,0.0055043683387339115,0.9944868683815002,1.2257974901785929e-07
Test_240,0.0003359069814905524,0.046357981860637665,0.953289806842804,1.6371912352042273e-05
Test_241,0.008557173423469067,0.3856172263622284,0.6051577925682068,0.0006677377386949956
Test_242,3.4147662518080324e-05,0.0009149311226792634,8.73722427741086e-09,0.9990509152412415
Test_243,0.998034656047821,0.0003807741159107536,1.2494166185206268e-05,0.0015721028903499246
Test_244,0.005827619694173336,0.006995044648647308,4.51284586233669e-06,0.9871728420257568
Test_245,0.0006571352714672685,0.584537923336029,0.4136800467967987,0.0011249498929828405
Test_246,0.00026050498127005994,0.0013248265022411942,8.442333410130232e-08,0.9984145164489746
Test_247,2.511055807730145e-09,2.657941513461992e-05,1.1647344228687701e-14,0.9999734163284302
Test_248,0.003199827391654253,0.004551531746983528,8.138571274685091e-07,0.9922478199005127
Test_249,0.00113328592851758,0.029840031638741493,0.968963623046875,6.305755232460797e-05
Test_250,0.9791562557220459,0.013219593092799187,0.003069850616157055,0.004554207436740398
Test_251,0.9928464293479919,0.0009560096077620983,1.6199765013880096e-05,0.006181377451866865
Test_252,0.03611306473612785,0.32285481691360474,0.637854278087616,0.0031777783297002316
Test_253,4.9584617300979517e-08,5.4614840337308124e-05,5.727860134981111e-13,0.9999452829360962
Test_254,0.0019191933097317815,0.009518729522824287,5.059666364104487e-06,0.988556981086731
Test_255,0.0005820076912641525,0.0026394163724035025,3.2621761647533276e-07,0.9967781901359558
Test_256,4.672102932090638e-06,0.004868397023528814,1.5167735512022773e-08,0.9951269626617432
Test_257,5.844487532158382e-06,0.012043910101056099,0.9879500865936279,1.1006172684346893e-07
Test_258,0.0012796747032552958,0.16146673262119293,0.8369370102882385,0.00031657866202294827
Test_259,0.35838401317596436,0.020621605217456818,0.00019540946232154965,0.6207989454269409
Test_260,0.0017388153355568647,0.00483187660574913,1.7149718587461393e-06,0.9934276342391968
Test_261,6.6017801145790145e-06,0.00506634172052145,0.994926929473877,1.0431541852540249e-07
Test_262,0.0007296568946912885,0.0025889561511576176,2.9967225145810517e-07,0.9966810345649719
Test_263,0.009755335748195648,0.011244642548263073,1.01061104942346e-05,0.9789898991584778
Test_264,0.9995191097259521,0.00013382300676312298,2.5694616851978935e-06,0.0003445198235567659
Test_265,6.867359479656443e-05,0.03378581255674362,0.9661449790000916,5.366754294300335e-07
Test_266,5.090075205771427e-07,6.457123527070507e-05,7.646920423265424e-12,0.9999349117279053
Test_267,0.999686598777771,7.492884469684213e-05,1.0334156286262441e-06,0.00023740774486213923
Test_268,7.109363053814377e-08,0.1022535189986229,0.8977463841438293,5.423939519744181e-09
Test_269,0.9386308789253235,0.003524943022057414,2.7374077035347e-05,0.05781678110361099
Test_270,0.001331954263150692,0.0025567812845110893,4.2026806568173924e-07,0.9961108565330505
Test_271,0.31344881653785706,0.011741864494979382,8.752490248298272e-05,0.6747217774391174
Test_272,0.0022510841954499483,0.6185622215270996,0.3750317394733429,0.004154953174293041
Test_273,0.9642810821533203,0.0027552731335163116,2.6927358703687787e-05,0.03293667733669281
Test_274,2.445784593874123e-05,0.006357355043292046,0.9936177730560303,4.251548659794935e-07
Test_275,0.00607957923784852,0.3535943329334259,0.6403239369392395,2.128546384483343e-06
Test_276,0.0004155123606324196,0.007112464401870966,1.3024658755966811e-06,0.9924707412719727
Test_277,6.23115265625529e-05,0.0013587569119408727,2.0073589013236415e-08,0.9985789060592651
Test_278,0.00028806927730329335,0.0021276071202009916,1.284632986653378e-07,0.9975842237472534
Test_279,1.1817954614912196e-08,0.000611192372161895,0.9993888139724731,2.931350995272197e-11
Test_280,3.7665611785087094e-07,0.0001495481701567769,1.940466537453389e-11,0.9998500347137451
Test_281,2.2084557713242248e-05,0.0006512985564768314,3.4970359941155493e-09,0.9993265867233276
Test_282,0.04072074592113495,0.6485453844070435,0.20984627306461334,0.10088758915662766
Test_283,0.001664691255427897,0.19935502111911774,0.7984995245933533,0.00048076247912831604
Test_284,0.00014180547441355884,0.25624391436576843,0.7436105608940125,3.696608928294154e-06
Test_285,0.0018120715394616127,0.003412471152842045,9.208638402924407e-07,0.9947745203971863
Test_286,5.6212738854810596e-06,0.00021873164223507047,4.0021536085177445e-10,0.9997757077217102
Test_287,0.0004627688613254577,0.003645795863121748,5.926652306698088e-07,0.9958908557891846
Test_288,4.2947449401253834e-06,0.006414591800421476,2.7450084871816216e-08,0.9935811758041382
Test_289,1.0641434261549065e-10,2.4075784494925756e-06,3.7743510196965805e-17,0.999997615814209
Test_290,4.774488502334862e-07,0.00130255869589746,0.9986969828605652,1.2307836971814368e-09
Test_291,0.0001319496368523687,0.0215219184756279,0.9783415794372559,4.6059381020313594e-06
Test_292,0.9954385161399841,0.000929030473344028,3.083265255554579e-05,0.0036016255617141724
Test_293,1.5573297318383084e-08,0.0006533893756568432,0.9993465542793274,2.973397222882923e-11
Test_294,9.797487291507423e-05,0.021908657625317574,0.977990984916687,2.4708751880098134e-06
Test_295,0.9798673391342163,0.01068692747503519,0.009162488393485546,0.00028333879890851676
Test_296,0.4713262617588043,0.08811775594949722,0.0017424258403480053,0.43881353735923767
Test_297,0.00021526720956899226,0.0011992263607680798,5.24116252620388e-08,0.99858558177948
Test_298,0.07022766023874283,0.3580820858478546,0.5715174674987793,0.00017278440645895898
Test_299,9.098754162550904e-06,0.05537642911076546,5.193683705329022e-07,0.9446139335632324
Test_300,0.1206420436501503,0.02604990266263485,0.000212470258702524,0.853095531463623
Test_301,0.9944879412651062,0.0005151733639650047,5.849623903486645e-06,0.004990951158106327
Test_302,9.093317203223705e-06,0.0004509190912358463,1.1210204986511485e-09,0.9995399713516235
Test_303,0.9883783459663391,0.0018830654444172978,5.518440593732521e-05,0.009683475829660892
Test_304,0.9468070268630981,0.008878245949745178,0.00017630310321692377,0.04413844272494316
Test_305,0.9705119132995605,0.001215470372699201,7.500766514567658e-06,0.02826511487364769
Test_306,0.00020591329666785896,0.0018356338841840625,8.24439752022954e-08,0.9979583024978638
Test_307,0.9990177154541016,0.00021278257190715522,3.4717236303549726e-06,0.0007659810362383723
Test_308,0.8296470046043396,0.03208540752530098,0.0010944397654384375,0.13717322051525116
Test_309,6.726758874719962e-05,0.29992973804473877,0.7000001668930054,2.8705746899504447e-06
Test_310,0.000687572464812547,0.2541648745536804,0.7449246644973755,0.00022288619948085397
Test_311,2.3927545043989085e-05,0.660491943359375,0.33941173553466797,7.23968114471063e-05
Test_312,6.686266260658158e-06,0.0002679844037629664,5.174753958669953e-10,0.9997252821922302
